CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE
1,270000,270000,13500,270000
0,112500,295168.5,16011,238500
0,90000,360000,36886.5,360000
0,360000,711081,55161,630000
0,135000,398160,31585.5,315000
0,103500,225000,15034.5,225000
2,144000,270000,13783.5,270000
0,247500,553581,43866,472500
0,180000,1903023,59197.5,1588500
1,135000,166810.5,17221.5,144000
0,216000,450000,25258.5,450000
1,112500,1239930,40126.5,1035000
2,157500,479700,57060,450000
1,157500,539100,26064,450000
2,67500,229500,11848.5,229500
2,135000,225000,12915,225000
1,90000,52128,5602.5,45000
0,202500,247500,26784,247500
2,90000,81756,6588,67500
2,202500,643207.5,50949,549000
2,180000,301464,22068,238500
0,315000,360000,18378,360000
0,180000,630000,32166,630000
0,144000,781920,39924,675000
0,202500,803929.5,46282.5,702000
0,112500,580176,18846,459000
0,135000,543037.5,30451.5,463500
0,157500,341280,22936.5,270000
0,180000,225000,16002,225000
2,180000,528232.5,45468,468000
0,247500,260640,26838,225000
0,225000,1125000,40410,1125000
0,310500,260640,28197,225000
0,112500,315000,25015.5,315000
0,202500,677664,34600.5,585000
0,135000,354469.5,28003.5,306000
0,225000,630000,32166,630000
2,247500,225000,11488.5,225000
0,112500,383760,43402.5,360000
0,225000,1325475,59256,1125000
0,135000,276277.5,21955.5,238500
0,292500,1147257,41337,927000
1,180000,377370,28345.5,315000
2,112500,225000,17775,225000
0,33750,135000,6493.5,135000
0,351000,90000,8901,90000
0,225000,675000,25447.5,675000
0,135000,243000,25645.5,243000
1,184500,589441.5,32107.5,441000
0,180000,225000,12334.5,225000
0,247500,1107612,47547,990000
0,202500,868117.5,28134,607500
0,112500,532494,30699,454500
1,112500,405000,26010,405000
0,162000,391500,25150.5,391500
0,135000,601029,38538,513000
0,63000,296280,18256.5,225000
1,67500,156384,14472,135000
2,180000,239476.5,18661.5,193500
1,225000,441000,45319.5,441000
0,45000,109467,8311.5,94500
1,180000,208512,18027,180000
0,157500,526491,23319,454500
0,202500,601470,29065.5,450000
0,126000,1107900,35739,900000
0,180000,540000,22878,540000
0,103500,171936,7573.5,130572
1,202500,500490,52686,450000
0,67500,308133,13081.5,234000
1,270000,360000,28440,360000
0,135000,675000,33750,675000
0,139500,377370,29331,315000
2,90000,332946,11497.5,238500
0,114750,376920,16096.5,270000
0,180000,579942,45949.5,495000
0,90000,454500,17131.5,454500
0,103500,199008,21024,180000
0,189000,290358,28413,256500
0,90000,272578.5,17550,207000
0,144000,376920,19372.5,270000
0,360000,364896,28957.5,315000
0,180000,675000,21775.5,675000
0,180000,1377414,44563.5,1062000
0,225000,703728,35928,607500
0,472500,1572750,48946.5,1350000
2,427500,450000,41404.5,450000
0,292500,450000,48595.5,450000
0,139500,664510.5,64863,612000
0,400500,1305000,55422,1305000
0,180000,260640,21028.5,225000
0,162000,781920,34573.5,675000
0,292500,686952,81526.5,652500
0,135000,571486.5,24340.5,454500
0,180000,225000,23625,225000
0,387000,481176,24696,360000
0,121500,495000,23944.5,495000
0,45000,167076,12622.5,135000
0,112500,156384,16551,135000
0,292500,640705.5,23143.5,477000
0,139500,281938.5,25987.5,252000
0,112500,225000,14377.5,225000
1,67500,99504,10323,90000
0,202500,495000,38434.5,495000
0,81000,180000,18900,180000
0,202500,746280,42970.5,675000
0,81000,305640,30357,270000
0,135000,454500,20020.5,454500
0,234000,788472,44158.5,688500
0,67500,245268,15804,202500
0,112500,247500,19552.5,247500
0,78750,781920,33259.5,675000
1,157500,526500,27013.5,526500
0,256500,1024740,49428,900000
1,135000,746280,58963.5,675000
0,146250,76500,7965,76500
0,135000,177768,11002.5,135000
0,162000,539100,27652.5,450000
0,360000,427500,21955.5,427500
0,112500,180000,8788.5,180000
0,292500,729000,26185.5,729000
2,328500,1714500,70884,1714500
0,180000,135000,6750,135000
0,90000,481176,24696,360000
0,90000,376920,19372.5,270000
0,112500,90000,7110,90000
0,76500,58500,6142.5,58500
0,225000,425313,39136.5,387000
1,81000,360000,17446.5,360000
1,202500,124380,13059,112500
0,90000,225000,9909,225000
0,90000,450000,14517,450000
0,157500,360000,28440,360000
0,90000,190764,12321,157500
0,112500,239476.5,19327.5,193500
1,270000,509400,37197,450000
3,135000,598500,19435.5,450000
0,121500,148500,6421.5,148500
0,67500,229500,11848.5,229500
1,193500,550980,43659,450000
0,135000,296280,23539.5,225000
0,202500,260640,26707.5,225000
2,247500,315000,23679,315000
0,315000,675000,27099,675000
0,225000,239850,28462.5,225000
0,270000,148500,14593.5,148500
0,675000,450000,53536.5,450000
0,157500,325908,12415.5,247500
0,202500,135000,14175,135000
1,180000,512446.5,29547,463500
0,135000,260640,27499.5,225000
2,135000,260640,28197,225000
0,135000,234000,12078,234000
0,180000,525735,39438,450000
0,112500,369720,23755.5,292500
0,180000,225000,20637,225000
0,112500,555939,19966.5,459000
0,144000,278505,14350.5,211500
0,202500,450000,18918,450000
0,126000,414792,17568,315000
0,112500,398160,24489,315000
0,90000,248760,25618.5,225000
2,180000,726588,50566.5,679500
1,360000,1041219,50220,855000
0,225000,599544,22729.5,495000
3,189000,284256,30613.5,270000
0,112500,358344,23053.5,283500
0,292500,745429.5,32962.5,643500
0,270000,1350000,55714.5,1350000
0,90000,124380,13189.5,112500
1,157500,296280,19062,225000
0,270000,738108,45153,630000
0,126000,310810.5,31977,288000
0,292500,450000,31320,450000
0,157500,536917.5,27544.5,463500
0,112500,270000,19647,270000
0,135000,405000,20677.5,405000
0,184500,360000,18508.5,360000
2,112500,1303200,46809,1125000
1,130500,90000,10309.5,90000
0,157500,264888,27945,234000
0,450000,746280,59094,675000
0,45000,111384,9058.5,90000
0,135000,152613,9463.5,126000
0,180000,225000,20637,225000
0,135000,290088,23049,229500
0,90000,225000,17775,225000
0,135000,135000,10795.5,135000
0,180000,817560,29362.5,675000
3,180000,865854,44338.5,711000
0,180000,225000,27994.5,225000
0,112500,94500,6876,94500
1,180000,450000,28890,450000
0,225000,522396,30118.5,472500
0,130500,675000,48006,675000
1,225000,1540588.5,47947.5,1377000
0,67500,239818.5,14800.5,198000
0,157500,820453.5,36270,652500
0,112500,164182.5,16951.5,148500
1,306000,983160,65835,900000
0,126000,180000,14220,180000
0,117000,248760,25618.5,225000
1,315000,1076287.5,45729,913500
0,2700000,1024740,55588.5,900000
0,112500,367569,17811,297000
0,135000,853200,27652.5,675000
2,76500,148594.5,9927,112500
0,157500,291384,29857.5,270000
0,67500,104256,11074.5,90000
0,360000,486000,35496,486000
1,157500,180000,17932.5,180000
0,225000,504706.5,39186,432000
0,112500,90000,7344,90000
0,157500,119907,7659,99000
0,319500,790830,62613,675000
0,270000,296280,14251.5,225000
3,405000,738486,77674.5,688500
0,112500,135000,8757,135000
0,130500,407520,32197.5,360000
0,360000,906660,34308,675000
2,202500,831730.5,30006,702000
0,180000,1096020,55962,900000
0,157500,539100,27652.5,450000
0,90000,229500,24228,229500
0,121500,675000,21775.5,675000
0,261000,814500,41584.5,814500
1,135000,675202.5,21910.5,472500
0,270000,135000,7020,135000
0,274500,257391,26505,238500
0,157500,225000,24232.5,225000
0,117000,103500,10602,103500
1,90000,135000,5791.5,135000
2,270000,1032093,43857,922500
1,112500,517266,26541,387000
1,103500,225000,26703,225000
1,76500,52128,5602.5,45000
0,81000,180000,9000,180000
0,90000,285723,22239,238500
0,112500,272520,16803,225000
0,450000,675000,53460,675000
0,112500,630000,32166,630000
1,67500,163512,10134,135000
0,180000,211500,20731.5,211500
0,175500,360000,17446.5,360000
2,90000,104256,10440,90000
0,225000,1024740,43546.5,900000
0,85500,315000,16083,315000
2,180000,999121.5,51142.5,877500
2,180000,248760,24601.5,225000
0,76500,572292,21703.5,472500
0,157500,607500,26887.5,607500
0,112500,1094688,38047.5,945000
0,135000,252000,12996,252000
0,270000,385056,16317,252000
0,247500,203985,21559.5,184500
1,202500,558855,35842.5,477000
1,202500,341280,24961.5,270000
0,135000,450000,19048.5,450000
0,90000,270000,26833.5,270000
0,180000,956826,30996,702000
0,157500,842004,27292.5,684000
1,180000,1575000,65128.5,1575000
1,270000,90000,10809,90000
0,76500,225000,16371,225000
0,67500,450000,15498,450000
0,445500,675000,72697.5,675000
1,225000,876816,44896.5,720000
0,112500,135000,10665,135000
0,135000,414000,23895,414000
1,112500,630000,32166,630000
1,157500,254799,15718.5,193500
1,202500,57339,6151.5,49500
0,135000,455040,19260,360000
0,180000,481176,24696,360000
0,67500,189427.5,16258.5,148500
0,148500,539100,22837.5,450000
0,135000,809136,39055.5,643500
0,135000,817560,29362.5,675000
0,148500,202500,10336.5,202500
0,121500,272520,16672.5,225000
2,270000,1024740,52452,900000
1,157500,180000,18900,180000
0,126000,232344,11308.5,157500
0,144000,74628,7965,67500
1,247500,315000,24885,315000
2,135000,447453,22977,373500
2,135000,502497,28845,454500
1,157500,450000,19066.5,450000
0,90000,117000,11988,117000
0,135000,345510,17770.5,247500
0,225000,260640,26838,225000
0,180000,450000,41404.5,450000
0,171000,1096020,46435.5,900000
0,117000,318645,14166,216000
1,135000,675000,37822.5,675000
2,67500,112500,13482,112500
0,112500,198000,20920.5,198000
0,112500,431280,22018.5,360000
0,189000,1395000,43429.5,1395000
0,126000,260640,26838,225000
0,270000,451102.5,24471,337500
0,112500,225000,16821,225000
0,247500,360000,19660.5,360000
0,144000,377370,28345.5,315000
0,202500,312768,24709.5,270000
1,225000,356580,35397,315000
0,81000,582804,28165.5,463500
1,90000,225000,17905.5,225000
0,112500,296280,19062,225000
0,130500,509400,40374,450000
1,90000,180000,9000,180000
1,180000,547344,28075.5,472500
0,157500,211500,16839,211500
0,337500,675000,53460,675000
0,180000,450000,43839,450000
2,270000,187659,19836,162000
0,112500,154066.5,9553.5,117000
0,247500,562500,28849.5,562500
0,112500,298728,13288.5,202500
0,157500,440784,34956,360000
0,315000,675000,34596,675000
0,90000,103500,10732.5,103500
2,99000,675000,28975.5,675000
0,157500,296280,13050,225000
1,112500,675000,36616.5,675000
0,90000,539100,27522,450000
0,202500,792162,40576.5,630000
0,112500,395766,20335.5,283500
1,225000,234369,18648,193500
1,180000,582804,24822,463500
0,225000,301464,19395,238500
0,144000,869049,31342.5,733500
1,157500,779409,28125,643500
0,157500,254700,20119.5,225000
0,85500,264888,27945,234000
0,126000,670401,25272,553500
0,90000,275233.5,11700,193500
1,360000,790830,57676.5,675000
0,270000,562500,21334.5,562500
0,270000,407520,32328,360000
0,171000,666000,24052.5,666000
0,90000,450000,25258.5,450000
1,225000,389844,21276,315000
1,112500,383787,27423,328500
2,180000,311877,17046,252000
2,112500,1057266,47295,945000
0,135000,781920,42417,675000
0,94500,509400,32553,450000
0,202500,112500,13351.5,112500
1,270000,260725.5,20727,198000
0,360000,756000,36499.5,756000
0,202500,431280,17694,360000
0,99000,568800,24039,450000
1,90000,641173.5,30973.5,553500
0,270000,845410.5,43294.5,742500
0,225000,450000,32746.5,450000
2,315000,450000,23107.5,450000
0,450000,965340,101497.5,900000
0,301500,995562,55719,922500
0,157500,1068408,59656.5,990000
0,112500,626796,25294.5,517500
2,225000,601470,30838.5,450000
1,202500,523152,39244.5,463500
0,121500,534204,38119.5,495000
2,90000,99504,10575,90000
0,112500,481500,23292,481500
0,211500,281938.5,21946.5,252000
1,207000,1325475,56290.5,1125000
0,112500,450000,22977,450000
0,207000,540000,27571.5,540000
0,90000,156384,16560,135000
0,225000,790830,57676.5,675000
0,225000,427500,31239,427500
0,207000,269982,29205,238500
1,225000,539100,29376,450000
1,112500,729792,37390.5,630000
0,247500,900000,57519,900000
0,135000,248877,19791,189000
1,157500,573408,24421.5,495000
0,315000,594121.5,30465,472500
0,108000,149256,15669,135000
0,112500,90000,9220.5,90000
0,180000,848745,46174.5,675000
0,315000,494550,45490.5,450000
0,225000,790830,52978.5,675000
0,112500,817560,30951,675000
0,67500,148500,12033,148500
0,180000,525735,40815,450000
1,180000,318528,20484,252000
0,135000,1350000,42034.5,1350000
0,225000,280170,29547,247500
1,112500,270000,17383.5,270000
1,130500,351792,18090,252000
0,225000,402214.5,25834.5,328500
0,205200,247500,10534.5,247500
0,67500,237024,14499,180000
1,126000,202500,10984.5,202500
0,90000,122521.5,9612,99000
0,148500,389844,20034,315000
0,67500,296280,15255,225000
0,292500,746280,42970.5,675000
1,225000,652500,33313.5,652500
0,225000,454500,18247.5,454500
0,157500,328405.5,26077.5,283500
1,135000,360000,28570.5,360000
0,126000,450000,35685,450000
0,157500,112500,11524.5,112500
0,67500,166500,13153.5,166500
0,292500,266832,23031,238500
4,180000,728460,58405.5,675000
0,90000,328405.5,24025.5,283500
0,157500,781920,34573.5,675000
0,112500,139306.5,14404.5,126000
0,360000,900000,32458.5,900000
0,90000,203760,16096.5,180000
0,225000,296505,22297.5,247500
0,202500,248760,26248.5,225000
0,405000,1655037,51502.5,1381500
0,202500,278460,20817,225000
0,180000,405000,20677.5,405000
0,180000,149256,16204.5,135000
1,72000,199152,10296,135000
0,103500,355536,15075,270000
1,90000,450000,32746.5,450000
0,450000,735579,35518.5,585000
0,90000,242950.5,12402,184500
1,81000,707287.5,34155,562500
0,135000,440784,34956,360000
1,103500,490374,31468.5,400500
0,405000,900000,50386.5,900000
2,112500,139230,12897,112500
0,225000,400392,42043.5,360000
0,135000,291915,21370.5,252000
0,103500,431280,22149,360000
0,675000,373500,18099,373500
1,157500,642744,20862,508500
0,157500,594000,22522.5,594000
0,202500,2013840,62640,1800000
0,67500,90000,5881.5,90000
1,121500,112500,8887.5,112500
0,112500,540000,23008.5,540000
0,180000,225000,23625,225000
0,76500,167076,15453,135000
0,229500,387144,30717,342000
0,202500,361998,17545.5,292500
0,157500,539100,26064,450000
0,153000,479799,21132,400500
1,112500,622413,33894,495000
0,54000,296280,14382,225000
0,270000,1024740,43546.5,900000
0,225000,247500,27990,247500
1,135000,328405.5,26077.5,283500
2,112500,582804,24822,463500
2,180000,135000,6750,135000
0,135000,450000,21780,450000
0,112500,824544,52825.5,720000
1,202500,501363,25726.5,418500
0,112500,275076,27337.5,243000
0,112500,315666,31351.5,292500
0,270000,167076,11880,135000
0,135000,855000,43785,855000
1,90000,195543,12627,148500
2,112500,199008,22635,180000
0,157500,104256,9688.5,90000
2,202500,436500,22284,436500
0,225000,1755000,54603,1755000
2,180000,283500,14602.5,283500
1,180000,809136,35770.5,643500
0,94500,405000,20677.5,405000
1,270000,1125000,36292.5,1125000
0,225000,603000,33799.5,603000
0,135000,527373,35374.5,477000
0,225000,272520,17545.5,225000
0,225000,315000,15750,315000
1,180000,431280,22149,360000
2,427500,675000,32472,675000
2,180000,272520,19957.5,225000
0,112500,630000,48753,630000
0,225000,684054,70222.5,630000
0,85500,360000,18508.5,360000
1,180000,675000,65889,675000
1,180000,252000,20038.5,252000
0,202500,1800000,74286,1800000
0,90000,675000,49248,675000
1,139500,450000,30073.5,450000
0,135000,269982,28480.5,238500
1,315000,1096020,56092.5,900000
3,153000,180000,11632.5,180000
0,382500,1303200,46939.5,1125000
0,119250,89554.5,9400.5,81000
0,157500,121500,14548.5,121500
1,135000,225000,23625,225000
1,135000,429763.5,27594,351000
0,247500,454500,44406,454500
0,202500,383760,39451.5,360000
0,292500,983160,54895.5,900000
1,247500,2013840,62640,1800000
0,135000,225000,17905.5,225000
1,90000,312840,24844.5,247500
0,405000,1350000,42034.5,1350000
2,90000,497448,49329,472500
0,157500,440784,34825.5,360000
1,337500,450000,24543,450000
0,135000,521568,22054.5,360000
0,135000,360000,18378,360000
2,225000,272520,21528,225000
0,90000,526491,24525,454500
1,94500,675000,34596,675000
1,202500,389484,21258,279000
2,135000,296505,23076,247500
0,270000,163512,12915,135000
0,63000,104256,7924.5,90000
0,202500,1492560,83475,1350000
0,135000,252261,13815,171000
0,157500,601470,30838.5,450000
0,144000,266652,21195,202500
1,157500,487971,48393,463500
1,225000,646776,47065.5,585000
0,189000,783927,33345,688500
3,81000,78192,9409.5,67500
1,157500,509400,34173,450000
1,225000,440784,28300.5,360000
3,225000,625882.5,26442,432000
2,115200,667678.5,27684,531000
0,90000,956826,30996,702000
2,180000,677664,34731,585000
3,135000,396000,31414.5,396000
0,225000,1165536,65214,1080000
0,157500,1052181,53851.5,864000
1,315000,573408,31234.5,495000
0,270000,526491,22437,454500
0,270000,1762110,54693,1575000
0,202500,352422,32323.5,315000
0,180000,900000,50386.5,900000
0,220500,225000,21919.5,225000
0,225000,1665000,51808.5,1665000
0,135000,1073835,37453.5,927000
0,225000,956826,30996,702000
0,67500,675000,25447.5,675000
2,112500,450000,22977,450000
0,112500,485190,24903,405000
1,382500,1885536,103455,1800000
1,202500,1528200,53248.5,1350000
0,135000,225000,23053.5,225000
1,202500,172021.5,18193.5,148500
0,202500,296280,23539.5,225000
1,247500,339633,29277,283500
0,292500,247500,29502,247500
0,270000,225000,23053.5,225000
3,247500,693301.5,37741.5,598500
0,157500,675000,25578,675000
0,144000,360000,37800,360000
1,315000,1066320,38430,900000
0,72000,225171,11623.5,171000
0,225000,1125000,78430.5,1125000
0,382500,296280,15124.5,225000
0,112500,568800,20560.5,450000
0,94500,454500,17262,454500
0,189000,397332,29043,351000
2,157500,430420.5,46485,387000
0,315000,675000,45108,675000
0,180000,145957.5,15457.5,126000
0,112500,306000,24304.5,306000
0,135000,439740,18274.5,315000
0,315000,900000,29034,900000
1,225000,225000,11488.5,225000
0,99000,261621,16132.5,216000
2,360000,848745,40833,675000
0,112500,450000,23107.5,450000
2,135000,525735,40815,450000
0,112500,256500,16519.5,256500
0,139500,479700,50373,450000
0,315000,675000,21906,675000
1,157500,280170,29547,247500
0,170802,135000,5791.5,135000
0,148500,180000,11632.5,180000
0,112500,539100,29245.5,450000
0,94500,431280,22149,360000
0,45000,225000,23184,225000
0,147600,617184,27184.5,532791
0,135000,573408,31234.5,495000
0,202500,864000,49729.5,864000
0,99000,114682.5,13738.5,99000
0,135000,533313,37246.5,472500
0,139500,225000,10822.5,225000
2,360000,495000,25402.5,495000
0,157500,553581,31909.5,472500
0,90000,180000,7695,180000
1,270000,1085058,52330.5,891000
0,108000,225000,17775,225000
1,121500,135000,10444.5,135000
0,405000,523152,39244.5,463500
0,180000,454500,17262,454500
0,85500,156384,11119.5,135000
0,67500,112500,8185.5,112500
0,94500,594121.5,26298,472500
0,180000,296280,12717,225000
0,144000,112500,11655,112500
0,225000,601470,30838.5,450000
0,126000,195543,10737,148500
0,337500,479700,50373,450000
1,45000,52128,5341.5,45000
0,99000,326664,17851.5,234000
2,135000,45000,3685.5,45000
0,112500,418743,26892,342000
0,247500,479700,51790.5,450000
0,270000,675000,53329.5,675000
0,112500,163512,10134,135000
3,135000,1170000,37872,1170000
0,180000,931617,47695.5,765000
0,450000,1632456,52789.5,1291500
0,238500,1350000,55714.5,1350000
0,112500,195543,15579,148500
0,180000,746280,50004,675000
1,157500,440784,28300.5,360000
0,180000,360000,17316,360000
1,157500,450000,35685,450000
2,157500,481176,24696,360000
0,112500,463626,25281,387000
0,144000,450000,19197,450000
1,166500,157500,18688.5,157500
0,333000,786528,45283.5,720000
0,121500,386784,22333.5,306000
2,180000,577741.5,21910.5,477000
0,90000,495000,25402.5,495000
2,54000,270000,14647.5,270000
0,94500,260640,31059,225000
2,103500,598500,19305,450000
0,234000,900000,72292.5,900000
0,540000,684054,71959.5,630000
0,202500,67500,8010,67500
1,135000,333621,26487,288000
0,202500,405000,37143,405000
0,112500,260640,27499.5,225000
0,675000,790830,45531,675000
1,247500,1800000,74416.5,1800000
0,225000,315000,24376.5,315000
0,135000,260640,28197,225000
1,112500,270000,13914,270000
1,148500,794173.5,33777,697500
0,135000,376956,29911.5,333000
3,130500,440784,28300.5,360000
0,112500,112500,13351.5,112500
0,190350,539100,29376,450000
0,99000,662026.5,30807,571500
0,90000,741235.5,37975.5,589500
0,76500,161595,19305,139500
0,135000,332284.5,25843.5,297000
0,130500,440784,34956,360000
1,90000,269982,32170.5,238500
0,67500,285723,21361.5,238500
0,135000,528318,28660.5,441000
1,207000,1525482,47479.5,1363500
0,157500,1030680,63054,900000
0,157500,225000,17775,225000
0,99000,218016,13338,180000
0,180000,539100,27522,450000
0,292500,886320,28719,720000
0,112500,685386,43933.5,585000
0,135000,695970,37885.5,553500
0,270000,710640,84334.5,675000
0,292500,550980,43659,450000
1,202500,576000,25501.5,576000
2,135000,550980,35343,450000
1,103500,573408,29407.5,495000
0,144000,402214.5,31905,328500
0,202500,728460,51934.5,675000
0,225000,225000,26833.5,225000
0,67500,172647,13491,139500
0,180000,333621,20538,288000
0,180000,276277.5,21955.5,238500
1,216000,538389,41796,477000
0,67500,183784.5,13869,148500
0,166500,937638,47875.5,823500
0,108000,1096020,55962,900000
0,180000,389844,17172,315000
1,90000,72000,7560,72000
0,360000,500490,52686,450000
0,90000,296280,18256.5,225000
1,198000,264888,25672.5,234000
0,225000,675000,25447.5,675000
0,202500,172021.5,18193.5,148500
0,315000,360000,42853.5,360000
0,225000,448272,28647,396000
0,180000,900000,46084.5,900000
0,180000,512995.5,38484,454500
1,180000,701203.5,44941.5,598500
0,562500,1024740,52452,900000
0,270000,1024740,45270,900000
1,135000,260640,26838,225000
0,126000,454500,27193.5,454500
0,90000,311877,15133.5,252000
0,193500,278460,20947.5,225000
0,99000,407520,26199,360000
0,112500,630000,34177.5,630000
0,67500,71109,4477.5,54000
1,225000,247275,21222,225000
0,126000,179284.5,10966.5,148023
0,225000,985500,34384.5,985500
0,180000,296280,19062,225000
0,225000,405000,32125.5,405000
0,157500,900000,29164.5,900000
0,270000,450000,15367.5,450000
0,117000,450000,28890,450000
0,180000,792162,38241,630000
0,108000,128061,7834.5,105732
0,112500,104256,10683,90000
1,202500,792162,38241,630000
1,225000,320922,36423,283500
0,90000,136287,10894.5,103500
0,180000,177768,9643.5,135000
0,90000,360000,18508.5,360000
2,67500,250614,21640.5,202500
2,225000,1409467.5,59715,1282500
0,112500,601470,30838.5,450000
0,225000,543037.5,34834.5,463500
0,157500,450000,24412.5,450000
1,270000,922266,47218.5,810000
0,112500,450000,18918,450000
0,135000,597024,43573.5,540000
1,157500,1800000,74286,1800000
0,112500,119893.5,14355,103500
3,112500,622413,26500.5,495000
1,144000,792162,40576.5,630000
0,180000,900000,48825,900000
0,179100,345384,36396,324000
2,58500,52128,5472,45000
0,225000,573408,25389,495000
0,157500,594121.5,26298,472500
0,90000,301464,16497,238500
1,135000,779256,25137,616500
2,225000,135000,7020,135000
0,135000,436360.5,30060,373500
0,112500,481176,23278.5,360000
0,99000,452844,24696,378000
0,180000,450000,22977,450000
1,157500,264888,27945,234000
1,216000,522396,41404.5,472500
0,310500,585000,22185,585000
1,180000,517500,40176,517500
0,270000,964575,31243.5,675000
0,121500,135000,10665,135000
2,148500,431280,22149,360000
0,135000,602928,19579.5,477000
2,202500,260640,20898,225000
0,67500,149256,15421.5,135000
1,180000,976135.5,54634.5,904500
0,112500,301464,22068,238500
0,135000,1002856.5,48375,823500
0,63000,460512,48487.5,432000
1,99000,140746.5,10651.5,121500
0,115200,135000,5805,135000
0,112500,301464,20277,238500
0,157500,662026.5,28179,571500
1,247500,450000,28890,450000
0,225000,156384,14472,135000
0,225000,1107612,61978.5,990000
0,112500,225000,13896,225000
0,333000,312678,28809,261000
1,292500,827496,42381,679500
1,162000,799299,38583,702000
0,112500,135000,6750,135000
0,225000,746280,59094,675000
0,270000,630000,40261.5,630000
2,166500,229500,16452,229500
1,157500,331920,16096.5,225000
2,157500,225000,26703,225000
0,81000,157500,7875,157500
0,225000,900000,39775.5,900000
0,180000,346500,17716.5,346500
0,157500,272520,21528,225000
0,112500,208512,21496.5,180000
0,270000,380371.5,43150.5,342000
0,189000,366768,23566.5,324000
0,72000,539100,22837.5,450000
0,144000,899815.5,67405.5,841500
0,157500,234576,26658,202500
0,202500,301095,30982.5,279000
0,130500,312840,18090,247500
0,90000,225000,10822.5,225000
1,171000,400392,41157,360000
0,157500,1042695,33763.5,765000
0,270000,400392,47646,360000
1,337500,420588,32679,360000
0,112500,525735,36720,450000
1,112500,328405.5,26077.5,283500
0,112500,135000,7879.5,135000
0,292500,1800000,56002.5,1800000
0,135000,536917.5,27544.5,463500
0,337500,532494,34159.5,454500
0,76500,312768,20137.5,270000
0,76500,135000,13963.5,135000
2,90000,180000,16506,180000
0,180000,360000,20664,360000
1,103500,326664,15844.5,234000
0,50850,360000,18508.5,360000
0,202500,542133,27810,468000
1,225000,183784.5,14350.5,148500
0,81000,341280,19719,270000
1,112500,266832,23031,238500
0,157500,1156500,37435.5,1156500
0,90000,99000,10273.5,99000
2,157500,208512,19251,180000
0,90000,135000,16020,135000
1,270000,1800000,56002.5,1800000
2,270000,119893.5,12717,103500
0,58500,135000,14670,135000
2,315000,741024,57474,693000
0,270000,536917.5,27544.5,463500
1,180000,853200,27652.5,675000
2,144000,500490,59526,450000
0,157500,360000,42723,360000
0,166500,675000,37822.5,675000
2,90000,52128,5472,45000
0,180000,599778,30753,477000
0,180000,225000,17410.5,225000
0,157500,855000,32364,855000
1,166500,1152000,37291.5,1152000
0,67500,153000,13131,153000
0,157500,432990,27801,382500
2,180000,904500,38322,904500
0,315000,450000,47385,450000
1,157500,495000,25402.5,495000
0,81000,202500,8640,202500
0,103500,296280,18256.5,225000
1,135000,601470,30838.5,450000
0,90000,157500,12442.5,157500
1,315000,225000,17905.5,225000
0,157500,945000,32976,945000
0,427500,356580,37570.5,315000
0,121500,1011955.5,45270,904500
0,157500,225000,26703,225000
0,180000,211630.5,15178.5,171000
0,225000,373311,13536,283500
2,180000,675000,43267.5,675000
0,225000,746280,47821.5,675000
1,450000,537763.5,42615,459000
1,135000,398160,25573.5,315000
0,135000,247500,19683,247500
0,135000,821065.5,30951,693000
0,148500,495000,23944.5,495000
0,180000,929088,33502.5,720000
0,144000,135000,13833,135000
0,112500,296280,15255,225000
0,202500,270000,17383.5,270000
1,157500,568800,23908.5,450000
2,247500,257391,25587,238500
1,157500,182448,19287,157500
1,225000,67500,7762.5,67500
1,135000,365359.5,43488,328500
0,157500,229500,27364.5,229500
2,135000,395766,20335.5,283500
0,261000,553581,31041,472500
2,112500,315000,20259,315000
0,225000,1687266,69763.5,1575000
2,207000,550980,43659,450000
0,90000,270000,10309.5,270000
0,193500,973503,46831.5,855000
1,157500,114682.5,12172.5,99000
0,144000,601470,30838.5,450000
0,76500,318528,20484,252000
0,135000,256500,27063,256500
2,180000,540000,25978.5,540000
1,117000,382050,25659,337500
0,148500,360000,15133.5,360000
0,202500,450000,22977,450000
0,292500,272520,21658.5,225000
0,247500,312768,24840,270000
0,135000,413235,30199.5,337500
0,67500,296280,17136,225000
0,450000,900000,94639.5,900000
0,185337,1192500,50526,1192500
0,135000,103558.5,6754.5,85500
0,157500,269982,28480.5,238500
0,112500,225000,12204,225000
0,540000,2013840,83241,1800000
1,90000,52128,6025.5,45000
0,112500,296280,15124.5,225000
0,225000,790830,62613,675000
0,166500,285453,15484.5,193500
0,135000,900000,38263.5,900000
0,99000,319500,20547,319500
1,112500,389484,20016,279000
0,157500,495000,38304,495000
0,450000,432000,41656.5,432000
0,135000,360000,28440,360000
1,162000,62554.5,6538.5,54000
0,157500,218938.5,23706,189000
0,67500,136287,8464.5,103500
1,180000,746280,41800.5,675000
0,225000,900000,38263.5,900000
0,121500,312768,22756.5,270000
0,157500,769500,29137.5,769500
0,135000,675000,28728,675000
0,90000,135000,10093.5,135000
0,90000,199152,10296,135000
0,76500,296280,16069.5,225000
0,67500,454860,15660,342000
1,157500,225000,17775,225000
0,96750,450000,35554.5,450000
1,135000,457119,23467.5,342000
0,292500,675000,49248,675000
0,112500,431280,22149,360000
0,247500,746280,59094,675000
2,225000,1096020,59589,900000
1,157500,164182.5,18697.5,148500
0,130500,433458,22261.5,310500
0,135000,900000,29034,900000
